x : f(x) : interpolation : error
0.340802 : 0.111939 : 0.111962 : -2.32232e-05
0.341802 : 0.112574 : 0.112596 : -2.21157e-05
0.342802 : 0.11321 : 0.113231 : -2.10356e-05
0.343802 : 0.113848 : 0.113868 : -1.99824e-05
0.344802 : 0.114487 : 0.114506 : -1.89559e-05
0.345802 : 0.115128 : 0.115146 : -1.79558e-05
0.346802 : 0.115771 : 0.115788 : -1.69818e-05
0.347802 : 0.116415 : 0.116431 : -1.60337e-05
0.348802 : 0.117061 : 0.117076 : -1.51112e-05
0.349802 : 0.117708 : 0.117722 : -1.4214e-05
0.350802 : 0.118357 : 0.11837 : -1.33419e-05
0.351802 : 0.119008 : 0.11902 : -1.24947e-05
0.352802 : 0.11966 : 0.119671 : -1.16719e-05
0.353802 : 0.120313 : 0.120324 : -1.08734e-05
0.354802 : 0.120969 : 0.120979 : -1.0099e-05
0.355802 : 0.121626 : 0.121635 : -9.34835e-06
0.356802 : 0.122284 : 0.122293 : -8.62121e-06
0.357802 : 0.122944 : 0.122952 : -7.91734e-06
0.358802 : 0.123606 : 0.123613 : -7.23649e-06
0.359802 : 0.124269 : 0.124275 : -6.57841e-06
0.360802 : 0.124934 : 0.124939 : -5.94286e-06
0.361802 : 0.1256 : 0.125605 : -5.32959e-06
0.362802 : 0.126268 : 0.126272 : -4.73835e-06
0.363802 : 0.126937 : 0.126941 : -4.16891e-06
0.364802 : 0.127608 : 0.127612 : -3.62103e-06
0.365802 : 0.128281 : 0.128284 : -3.09448e-06
0.366802 : 0.128955 : 0.128957 : -2.589e-06
0.367802 : 0.12963 : 0.129632 : -2.10438e-06
0.368802 : 0.130308 : 0.130309 : -1.64037e-06
0.369802 : 0.130986 : 0.130987 : -1.19675e-06
0.370802 : 0.131667 : 0.131667 : -7.73285e-07
0.371802 : 0.132348 : 0.132349 : -3.69749e-07
0.372802 : 0.133032 : 0.133032 : 1.40866e-08
0.373802 : 0.133717 : 0.133716 : 3.78446e-07
0.374802 : 0.134403 : 0.134402 : 7.23552e-07
0.375802 : 0.135091 : 0.13509 : 1.04963e-06
0.376802 : 0.135781 : 0.135779 : 1.3569e-06
0.377802 : 0.136472 : 0.13647 : 1.64558e-06
0.378802 : 0.137164 : 0.137163 : 1.91588e-06
0.379802 : 0.137859 : 0.137856 : 2.16804e-06
0.380802 : 0.138554 : 0.138552 : 2.40225e-06
0.381802 : 0.139251 : 0.139249 : 2.61874e-06
0.382802 : 0.13995 : 0.139947 : 2.81772e-06
0.383802 : 0.14065 : 0.140647 : 2.9994e-06
0.384802 : 0.141352 : 0.141349 : 3.16399e-06
0.385802 : 0.142055 : 0.142052 : 3.3117e-06
0.386802 : 0.14276 : 0.142757 : 3.44273e-06
0.387802 : 0.143466 : 0.143463 : 3.5573e-06
0.388802 : 0.144174 : 0.144171 : 3.65562e-06
0.389802 : 0.144884 : 0.14488 : 3.73787e-06
0.390802 : 0.145594 : 0.145591 : 3.80428e-06
0.391802 : 0.146307 : 0.146303 : 3.85504e-06
0.392802 : 0.147021 : 0.147017 : 3.89035e-06
0.393802 : 0.147736 : 0.147732 : 3.91041e-06
0.394802 : 0.148453 : 0.148449 : 3.91543e-06
0.395802 : 0.149171 : 0.149167 : 3.90559e-06
0.396802 : 0.149891 : 0.149887 : 3.8811e-06
0.397802 : 0.150612 : 0.150608 : 3.84216e-06
0.398802 : 0.151335 : 0.151331 : 3.78895e-06
0.399802 : 0.152059 : 0.152056 : 3.72168e-06
0.400802 : 0.152785 : 0.152781 : 3.64054e-06
0.401802 : 0.153512 : 0.153509 : 3.54571e-06
0.402802 : 0.154241 : 0.154238 : 3.4374e-06
0.403802 : 0.154971 : 0.154968 : 3.31578e-06
0.404802 : 0.155703 : 0.1557 : 3.18106e-06
0.405802 : 0.156436 : 0.156433 : 3.03343e-06
0.406802 : 0.157171 : 0.157168 : 2.87306e-06
0.407802 : 0.157907 : 0.157904 : 2.70015e-06
0.408802 : 0.158645 : 0.158642 : 2.51488e-06
0.409802 : 0.159384 : 0.159381 : 2.31744e-06
0.410802 : 0.160124 : 0.160122 : 2.10802e-06
0.411802 : 0.160866 : 0.160864 : 1.88681e-06
0.412802 : 0.16161 : 0.161608 : 1.65397e-06
0.413802 : 0.162355 : 0.162353 : 1.40971e-06
0.414802 : 0.163101 : 0.1631 : 1.1542e-06
0.415802 : 0.163849 : 0.163848 : 8.87618e-07
0.416802 : 0.164598 : 0.164598 : 6.10155e-07
0.417802 : 0.165349 : 0.165349 : 3.21989e-07
0.418802 : 0.166101 : 0.166101 : 2.32997e-08
0.419802 : 0.166855 : 0.166855 : -2.85732e-07
0.420802 : 0.16761 : 0.16761 : -6.04927e-07
0.421802 : 0.168366 : 0.168367 : -9.34107e-07
0.422802 : 0.169124 : 0.169126 : -1.27309e-06
0.423802 : 0.169884 : 0.169885 : -1.6217e-06
0.424802 : 0.170645 : 0.170647 : -1.97977e-06
0.425802 : 0.171407 : 0.171409 : -2.3471e-06
0.426802 : 0.172171 : 0.172173 : -2.72354e-06
0.427802 : 0.172936 : 0.172939 : -3.10889e-06
0.428802 : 0.173702 : 0.173706 : -3.50298e-06
0.429802 : 0.17447 : 0.174474 : -3.90564e-06
0.430802 : 0.17524 : 0.175244 : -4.3167e-06
0.431802 : 0.176011 : 0.176015 : -4.73597e-06
0.432802 : 0.176783 : 0.176788 : -5.16329e-06
0.433802 : 0.177557 : 0.177562 : -5.59847e-06
0.434802 : 0.178332 : 0.178338 : -6.04135e-06
0.435802 : 0.179108 : 0.179115 : -6.49175e-06
0.436802 : 0.179886 : 0.179893 : -6.94949e-06
0.437802 : 0.180665 : 0.180673 : -7.41441e-06
0.438802 : 0.181446 : 0.181454 : -7.88633e-06
0.439802 : 0.182228 : 0.182237 : -8.36507e-06
0.440802 : 0.183012 : 0.183021 : -8.85046e-06
0.441802 : 0.183797 : 0.183806 : -9.34234e-06
0.442802 : 0.184583 : 0.184593 : -9.84052e-06
0.443802 : 0.185371 : 0.185381 : -1.03448e-05
0.444802 : 0.18616 : 0.186171 : -1.08551e-05
0.445802 : 0.186951 : 0.186962 : -1.13712e-05
0.446802 : 0.187743 : 0.187755 : -1.18929e-05
0.447802 : 0.188536 : 0.188548 : -1.242e-05
0.448802 : 0.189331 : 0.189344 : -1.29524e-05
0.449802 : 0.190127 : 0.19014 : -1.34899e-05
0.450802 : 0.190924 : 0.190938 : -1.40323e-05
0.451802 : 0.191723 : 0.191738 : -1.45795e-05
0.452802 : 0.192523 : 0.192539 : -1.51312e-05
0.453802 : 0.193325 : 0.193341 : -1.56874e-05
0.454802 : 0.194128 : 0.194144 : -1.62478e-05
0.455802 : 0.194932 : 0.194949 : -1.68123e-05
0.456802 : 0.195738 : 0.195756 : -1.73806e-05
0.457802 : 0.196545 : 0.196563 : -1.79527e-05
0.458802 : 0.197354 : 0.197372 : -1.85283e-05
0.459802 : 0.198164 : 0.198183 : -1.91073e-05
0.460802 : 0.198975 : 0.198995 : -1.96895e-05
0.461802 : 0.199787 : 0.199808 : -2.02747e-05
0.462802 : 0.200601 : 0.200622 : -2.08627e-05
0.463802 : 0.201417 : 0.201438 : -2.14534e-05
0.464802 : 0.202233 : 0.202255 : -2.20466e-05
0.465802 : 0.203051 : 0.203074 : -2.26422e-05
0.466802 : 0.203871 : 0.203894 : -2.32399e-05
0.467802 : 0.204691 : 0.204715 : -2.38395e-05
0.468802 : 0.205513 : 0.205538 : -2.4441e-05
0.469802 : 0.206337 : 0.206362 : -2.50441e-05
0.470802 : 0.207162 : 0.207187 : -2.56486e-05
0.471802 : 0.207988 : 0.208014 : -2.62544e-05
0.472802 : 0.208815 : 0.208842 : -2.68612e-05
0.473802 : 0.209644 : 0.209671 : -2.7469e-05
0.474802 : 0.210474 : 0.210502 : -2.80775e-05
0.475802 : 0.211305 : 0.211334 : -2.86866e-05
0.476802 : 0.212138 : 0.212167 : -2.9296e-05
0.477802 : 0.212972 : 0.213002 : -2.99057e-05
0.478802 : 0.213807 : 0.213838 : -3.05153e-05
0.479802 : 0.214644 : 0.214675 : -3.11248e-05
0.480802 : 0.215482 : 0.215514 : -3.17339e-05
0.481802 : 0.216322 : 0.216354 : -3.23426e-05
0.482802 : 0.217162 : 0.217195 : -3.29505e-05
0.483802 : 0.218004 : 0.218038 : -3.35575e-05
0.484802 : 0.218847 : 0.218882 : -3.41634e-05
0.485802 : 0.219692 : 0.219727 : -3.47681e-05
0.486802 : 0.220538 : 0.220573 : -3.53713e-05
0.487802 : 0.221385 : 0.221421 : -3.59729e-05
0.488802 : 0.222234 : 0.22227 : -3.65727e-05
0.489802 : 0.223084 : 0.223121 : -3.71705e-05
0.490802 : 0.223935 : 0.223973 : -3.77661e-05
0.491802 : 0.224787 : 0.224826 : -3.83593e-05
0.492802 : 0.225641 : 0.22568 : -3.89499e-05
0.493802 : 0.226496 : 0.226536 : -3.95378e-05
0.494802 : 0.227352 : 0.227392 : -4.01228e-05
0.495802 : 0.22821 : 0.228251 : -4.07046e-05
0.496802 : 0.229069 : 0.22911 : -4.12831e-05
0.497802 : 0.229929 : 0.229971 : -4.18581e-05
0.498802 : 0.23079 : 0.230833 : -4.24294e-05
0.499802 : 0.231653 : 0.231696 : -4.29967e-05
0.500802 : 0.232517 : 0.232561 : -4.356e-05
0.501802 : 0.233383 : 0.233427 : -4.4119e-05
0.502802 : 0.234249 : 0.234294 : -4.46735e-05
0.503802 : 0.235117 : 0.235162 : -4.52233e-05
0.504802 : 0.235986 : 0.236032 : -4.57682e-05
0.505802 : 0.236857 : 0.236903 : -4.6308e-05
0.506802 : 0.237728 : 0.237775 : -4.68426e-05
0.507802 : 0.238601 : 0.238649 : -4.73716e-05
0.508802 : 0.239475 : 0.239523 : -4.7895e-05
0.509802 : 0.240351 : 0.240399 : -4.84125e-05
0.510802 : 0.241228 : 0.241276 : -4.89239e-05
0.511802 : 0.242106 : 0.242155 : -4.9429e-05
0.512802 : 0.242985 : 0.243035 : -4.99276e-05
0.513802 : 0.243865 : 0.243916 : -5.04196e-05
0.514802 : 0.244747 : 0.244798 : -5.09046e-05
0.515802 : 0.24563 : 0.245681 : -5.13824e-05
0.516802 : 0.246514 : 0.246566 : -5.1853e-05
0.517802 : 0.2474 : 0.247452 : -5.2316e-05
0.518802 : 0.248286 : 0.248339 : -5.27713e-05
0.519802 : 0.249174 : 0.249228 : -5.32186e-05
0.520802 : 0.250064 : 0.250117 : -5.36577e-05
0.521802 : 0.250954 : 0.251008 : -5.40884e-05
0.522802 : 0.251846 : 0.2519 : -5.45105e-05
0.523802 : 0.252739 : 0.252536 : 0.000202644
0.524802 : 0.253633 : 0.253438 : 0.000194917
0.525802 : 0.254528 : 0.254341 : 0.00018734
0.526802 : 0.255425 : 0.255245 : 0.00017991
0.527802 : 0.256323 : 0.25615 : 0.000172628
0.528802 : 0.257222 : 0.257056 : 0.000165492
0.529802 : 0.258122 : 0.257964 : 0.000158501
0.530802 : 0.259024 : 0.258872 : 0.000151653
0.531802 : 0.259926 : 0.259781 : 0.000144948
0.532802 : 0.26083 : 0.260692 : 0.000138385
0.533802 : 0.261735 : 0.261603 : 0.000131961
0.534802 : 0.262642 : 0.262516 : 0.000125677
0.535802 : 0.263549 : 0.26343 : 0.000119531
0.536802 : 0.264458 : 0.264345 : 0.000113522
0.537802 : 0.265368 : 0.26526 : 0.000107649
0.538802 : 0.266279 : 0.266177 : 0.000101911
0.539802 : 0.267192 : 0.267095 : 9.63063e-05
0.540802 : 0.268105 : 0.268014 : 9.08341e-05
0.541802 : 0.26902 : 0.268934 : 8.54933e-05
0.542802 : 0.269936 : 0.269856 : 8.02827e-05
0.543802 : 0.270853 : 0.270778 : 7.52013e-05
0.544802 : 0.271771 : 0.271701 : 7.02479e-05
0.545802 : 0.272691 : 0.272626 : 6.54215e-05
0.546802 : 0.273612 : 0.273551 : 6.07209e-05
0.547802 : 0.274534 : 0.274477 : 5.6145e-05
0.548802 : 0.275457 : 0.275405 : 5.16928e-05
0.549802 : 0.276381 : 0.276334 : 4.7363e-05
0.550802 : 0.277306 : 0.277263 : 4.31547e-05
0.551802 : 0.278233 : 0.278194 : 3.90667e-05
0.552802 : 0.279161 : 0.279126 : 3.50978e-05
0.553802 : 0.28009 : 0.280059 : 3.12471e-05
0.554802 : 0.28102 : 0.280993 : 2.75134e-05
0.555802 : 0.281951 : 0.281928 : 2.38956e-05
0.556802 : 0.282884 : 0.282864 : 2.03927e-05
0.557802 : 0.283818 : 0.283801 : 1.70035e-05
0.558802 : 0.284752 : 0.284739 : 1.37269e-05
0.559802 : 0.285688 : 0.285678 : 1.05618e-05
0.560802 : 0.286626 : 0.286618 : 7.50723e-06
0.561802 : 0.287564 : 0.287559 : 4.56203e-06
0.562802 : 0.288503 : 0.288502 : 1.72511e-06
0.563802 : 0.289444 : 0.289445 : -1.0046e-06
0.564802 : 0.290386 : 0.290389 : -3.62819e-06
0.565802 : 0.291329 : 0.291335 : -6.14674e-06
0.566802 : 0.292273 : 0.292281 : -8.56132e-06
0.567802 : 0.293218 : 0.293229 : -1.0873e-05
0.568802 : 0.294164 : 0.294177 : -1.30829e-05
0.569802 : 0.295112 : 0.295127 : -1.5192e-05
0.570802 : 0.29606 : 0.296078 : -1.72015e-05
0.571802 : 0.29701 : 0.297029 : -1.91124e-05
0.572802 : 0.297961 : 0.297982 : -2.09258e-05
0.573802 : 0.298913 : 0.298936 : -2.26427e-05
0.574802 : 0.299866 : 0.299891 : -2.42642e-05
0.575802 : 0.300821 : 0.300846 : -2.57914e-05
0.576802 : 0.301776 : 0.301803 : -2.72253e-05
0.577802 : 0.302733 : 0.302761 : -2.8567e-05
0.578802 : 0.30369 : 0.30372 : -2.98176e-05
0.579802 : 0.304649 : 0.30468 : -3.09781e-05
0.580802 : 0.305609 : 0.305641 : -3.20496e-05
0.581802 : 0.30657 : 0.306603 : -3.30331e-05
0.582802 : 0.307532 : 0.307566 : -3.39296e-05
0.583802 : 0.308495 : 0.30853 : -3.47403e-05
0.584802 : 0.30946 : 0.309495 : -3.54662e-05
0.585802 : 0.310425 : 0.310461 : -3.61083e-05
0.586802 : 0.311392 : 0.311429 : -3.66676e-05
0.587802 : 0.31236 : 0.312397 : -3.71453e-05
0.588802 : 0.313328 : 0.313366 : -3.75423e-05
0.589802 : 0.314298 : 0.314336 : -3.78597e-05
0.590802 : 0.315269 : 0.315308 : -3.80986e-05
0.591802 : 0.316242 : 0.31628 : -3.82599e-05
0.592802 : 0.317215 : 0.317253 : -3.83448e-05
0.593802 : 0.318189 : 0.318227 : -3.83541e-05
0.594802 : 0.319164 : 0.319203 : -3.8289e-05
0.595802 : 0.320141 : 0.320179 : -3.81506e-05
0.596802 : 0.321119 : 0.321156 : -3.79397e-05
0.597802 : 0.322097 : 0.322135 : -3.76575e-05
0.598802 : 0.323077 : 0.323114 : -3.7305e-05
0.599802 : 0.324058 : 0.324095 : -3.68832e-05
0.600802 : 0.32504 : 0.325076 : -3.63931e-05
0.601802 : 0.326023 : 0.326059 : -3.58357e-05
0.602802 : 0.327007 : 0.327042 : -3.52121e-05
0.603802 : 0.327992 : 0.328026 : -3.45233e-05
0.604802 : 0.328978 : 0.329012 : -3.37702e-05
0.605802 : 0.329966 : 0.329998 : -3.29539e-05
0.606802 : 0.330954 : 0.330986 : -3.20755e-05
0.607802 : 0.331943 : 0.331974 : -3.11358e-05
0.608802 : 0.332934 : 0.332964 : -3.01359e-05
0.609802 : 0.333925 : 0.333954 : -2.90769e-05
0.610802 : 0.334918 : 0.334946 : -2.79596e-05
0.611802 : 0.335912 : 0.335939 : -2.67852e-05
0.612802 : 0.336906 : 0.336932 : -2.55546e-05
0.613802 : 0.337902 : 0.337927 : -2.42688e-05
0.614802 : 0.338899 : 0.338922 : -2.29288e-05
0.615802 : 0.339897 : 0.339919 : -2.15356e-05
0.616802 : 0.340896 : 0.340916 : -2.00902e-05
0.617802 : 0.341896 : 0.341915 : -1.85935e-05
0.618802 : 0.342897 : 0.342914 : -1.70466e-05
0.619802 : 0.343899 : 0.343915 : -1.54504e-05
0.620802 : 0.344902 : 0.344916 : -1.3806e-05
0.621802 : 0.345907 : 0.345919 : -1.21142e-05
0.622802 : 0.346912 : 0.346922 : -1.03761e-05
0.623802 : 0.347918 : 0.347927 : -8.59269e-06
0.624802 : 0.348925 : 0.348932 : -6.76489e-06
0.625802 : 0.349934 : 0.349939 : -4.89367e-06
0.626802 : 0.350943 : 0.350946 : -2.98002e-06
0.627802 : 0.351954 : 0.351955 : -1.02491e-06
0.628802 : 0.352965 : 0.352964 : 9.70714e-07
0.629802 : 0.353978 : 0.353975 : 3.00587e-06
0.630802 : 0.354991 : 0.354986 : 5.07961e-06
0.631802 : 0.356006 : 0.355998 : 7.19097e-06
0.632802 : 0.357021 : 0.357012 : 9.339e-06
0.633802 : 0.358038 : 0.358026 : 1.15227e-05
0.634802 : 0.359055 : 0.359041 : 1.37412e-05
0.635802 : 0.360074 : 0.360058 : 1.59935e-05
0.636802 : 0.361093 : 0.361075 : 1.82787e-05
0.637802 : 0.362114 : 0.362093 : 2.05957e-05
0.638802 : 0.363136 : 0.363113 : 2.29437e-05
0.639802 : 0.364158 : 0.364133 : 2.53218e-05
0.640802 : 0.365182 : 0.365154 : 2.77289e-05
0.641802 : 0.366207 : 0.366176 : 3.01642e-05
0.642802 : 0.367232 : 0.3672 : 3.26267e-05
0.643802 : 0.368259 : 0.368224 : 3.51154e-05
0.644802 : 0.369287 : 0.369249 : 3.76295e-05
0.645802 : 0.370315 : 0.370275 : 4.0168e-05
0.646802 : 0.371345 : 0.371302 : 4.273e-05
0.647802 : 0.372376 : 0.37233 : 4.53146e-05
0.648802 : 0.373407 : 0.373359 : 4.79208e-05
0.649802 : 0.37444 : 0.374389 : 5.05477e-05
0.650802 : 0.375473 : 0.37542 : 5.31945e-05
0.651802 : 0.376508 : 0.376452 : 5.58601e-05
0.652802 : 0.377544 : 0.377485 : 5.85436e-05
0.653802 : 0.37858 : 0.378519 : 6.12443e-05
0.654802 : 0.379618 : 0.379554 : 6.3961e-05
0.655802 : 0.380656 : 0.38059 : 6.66931e-05
0.656802 : 0.381696 : 0.381626 : 6.94394e-05
0.657802 : 0.382736 : 0.382664 : 7.21992e-05
0.658802 : 0.383778 : 0.383703 : 7.49715e-05
0.659802 : 0.38482 : 0.384742 : 7.77554e-05
0.660802 : 0.385864 : 0.385783 : 8.05501e-05
0.661802 : 0.386908 : 0.386825 : 8.33546e-05
0.662802 : 0.387953 : 0.387867 : 8.6168e-05
0.663802 : 0.389 : 0.388911 : 8.89895e-05
0.664802 : 0.390047 : 0.389955 : 9.18182e-05
0.665802 : 0.391095 : 0.391 : 9.46532e-05
0.666802 : 0.392144 : 0.392047 : 9.74935e-05
0.667802 : 0.393194 : 0.393094 : 0.000100338
0.668802 : 0.394246 : 0.394142 : 0.000103187
0.669802 : 0.395298 : 0.395192 : 0.000106038
0.670802 : 0.396351 : 0.396242 : 0.000108891
0.671802 : 0.397405 : 0.397293 : 0.000111746
0.672802 : 0.398459 : 0.398345 : 0.0001146
0.673802 : 0.399515 : 0.399398 : 0.000117453
0.674802 : 0.400572 : 0.400452 : 0.000120305
0.675802 : 0.40163 : 0.401507 : 0.000123155
0.676802 : 0.402689 : 0.402563 : 0.000126001
0.677802 : 0.403748 : 0.403619 : 0.000128843
0.678802 : 0.404809 : 0.404677 : 0.00013168
0.679802 : 0.40587 : 0.405736 : 0.000134512
0.680802 : 0.406933 : 0.406795 : 0.000137336
0.681802 : 0.407996 : 0.407856 : 0.000140153
0.682802 : 0.40906 : 0.408917 : 0.000142961
0.683802 : 0.410126 : 0.40998 : 0.00014576
0.684802 : 0.411192 : 0.411043 : 0.00014855
0.685802 : 0.412259 : 0.412108 : 0.000151328
0.686802 : 0.413327 : 0.413173 : 0.000154094
0.687802 : 0.414396 : 0.414239 : 0.000156848
0.688802 : 0.415466 : 0.415306 : 0.000159588
0.689802 : 0.416537 : 0.416374 : 0.000162314
0.690802 : 0.417608 : 0.417443 : 0.000165025
0.691802 : 0.418681 : 0.418513 : 0.000167719
0.692802 : 0.419754 : 0.419584 : 0.000170397
0.693802 : 0.420829 : 0.420656 : 0.000173058
0.694802 : 0.421904 : 0.421729 : 0.0001757
0.695802 : 0.422981 : 0.422802 : 0.000178323
0.696802 : 0.424058 : 0.423877 : 0.000180926
0.697802 : 0.425136 : 0.424952 : 0.000183508
0.698802 : 0.426215 : 0.426029 : 0.000186068
0.699802 : 0.427295 : 0.427106 : 0.000188606
0.700802 : 0.428376 : 0.428184 : 0.00019112
0.701802 : 0.429457 : 0.429264 : 0.000193611
0.702802 : 0.43054 : 0.430344 : 0.000196076
0.703802 : 0.431623 : 0.431425 : 0.000198516
0.704802 : 0.432708 : 0.432507 : 0.00020093
0.705802 : 0.433793 : 0.43359 : 0.000203316
0.706802 : 0.434879 : 0.434673 : 0.000205674
0.707802 : 0.435966 : 0.435758 : 0.000208003
0.708802 : 0.437054 : 0.436844 : 0.000210303
0.709802 : 0.438143 : 0.43793 : 0.000212572
0.710802 : 0.439233 : 0.439018 : 0.00021481
0.711802 : 0.440323 : 0.440106 : 0.000217016
0.712802 : 0.441415 : 0.441196 : 0.000219189
0.713802 : 0.442507 : 0.442286 : 0.000221329
0.714802 : 0.4436 : 0.443377 : 0.000223434
0.715802 : 0.444694 : 0.444469 : 0.000225504
0.716802 : 0.445789 : 0.445562 : 0.000227539
0.717802 : 0.446885 : 0.446656 : 0.000229537
0.718802 : 0.447982 : 0.447751 : 0.000231497
0.719802 : 0.44908 : 0.448846 : 0.00023342
0.720802 : 0.450178 : 0.449943 : 0.000235303
0.721802 : 0.451277 : 0.45104 : 0.000237147
0.722802 : 0.452378 : 0.452139 : 0.000238951
0.723802 : 0.453479 : 0.453238 : 0.000240713
0.724802 : 0.454581 : 0.454338 : 0.000242434
0.725802 : 0.455683 : 0.455439 : 0.000244111
0.726802 : 0.456787 : 0.456541 : 0.000245746
0.727802 : 0.457892 : 0.457644 : 0.000247336
0.728802 : 0.458997 : 0.458748 : 0.000248882
0.729802 : 0.460103 : 0.459853 : 0.000250381
0.730802 : 0.46121 : 0.460958 : 0.000251835
0.731802 : 0.462318 : 0.462065 : 0.000253241
0.732802 : 0.463427 : 0.463172 : 0.0002546
0.733802 : 0.464536 : 0.464831 : -0.000294353
0.734802 : 0.465647 : 0.465924 : -0.000277365
0.735802 : 0.466758 : 0.467019 : -0.000260729
0.736802 : 0.46787 : 0.468115 : -0.000244444
0.737802 : 0.468983 : 0.469212 : -0.000228506
0.738802 : 0.470097 : 0.47031 : -0.000212914
0.739802 : 0.471212 : 0.471409 : -0.000197666
0.740802 : 0.472327 : 0.47251 : -0.00018276
0.741802 : 0.473444 : 0.473612 : -0.000168192
0.742802 : 0.474561 : 0.474715 : -0.000153962
0.743802 : 0.475679 : 0.475819 : -0.000140066
0.744802 : 0.476797 : 0.476924 : -0.000126503
0.745802 : 0.477917 : 0.47803 : -0.00011327
0.746802 : 0.479038 : 0.479138 : -0.000100365
0.747802 : 0.480159 : 0.480247 : -8.77855e-05
0.748802 : 0.481281 : 0.481356 : -7.55296e-05
0.749802 : 0.482404 : 0.482467 : -6.3595e-05
0.750802 : 0.483528 : 0.48358 : -5.19794e-05
0.751802 : 0.484652 : 0.484693 : -4.06805e-05
0.752802 : 0.485778 : 0.485807 : -2.96961e-05
0.753802 : 0.486904 : 0.486923 : -1.90238e-05
0.754802 : 0.488031 : 0.488039 : -8.66156e-06
0.755802 : 0.489159 : 0.489157 : 1.39304e-06
0.756802 : 0.490287 : 0.490276 : 1.11422e-05
0.757802 : 0.491417 : 0.491396 : 2.05883e-05
0.758802 : 0.492547 : 0.492517 : 2.97335e-05
0.759802 : 0.493678 : 0.493639 : 3.85801e-05
0.760802 : 0.49481 : 0.494763 : 4.71304e-05
0.761802 : 0.495943 : 0.495887 : 5.53866e-05
0.762802 : 0.497076 : 0.497013 : 6.33511e-05
0.763802 : 0.49821 : 0.498139 : 7.10261e-05
0.764802 : 0.499345 : 0.499267 : 7.8414e-05
0.765802 : 0.500481 : 0.500396 : 8.5517e-05
0.766802 : 0.501618 : 0.501525 : 9.23374e-05
0.767802 : 0.502755 : 0.502656 : 9.88775e-05
0.768802 : 0.503893 : 0.503788 : 0.00010514
0.769802 : 0.505033 : 0.504921 : 0.000111126
0.770802 : 0.506172 : 0.506055 : 0.000116839
0.771802 : 0.507313 : 0.507191 : 0.000122281
0.772802 : 0.508454 : 0.508327 : 0.000127454
0.773802 : 0.509596 : 0.509464 : 0.000132361
0.774802 : 0.510739 : 0.510602 : 0.000137003
0.775802 : 0.511883 : 0.511742 : 0.000141384
0.776802 : 0.513028 : 0.512882 : 0.000145505
0.777802 : 0.514173 : 0.514024 : 0.000149369
0.778802 : 0.515319 : 0.515166 : 0.000152978
0.779802 : 0.516466 : 0.51631 : 0.000156334
0.780802 : 0.517613 : 0.517454 : 0.00015944
0.781802 : 0.518762 : 0.5186 : 0.000162298
0.782802 : 0.519911 : 0.519746 : 0.000164911
0.783802 : 0.521061 : 0.520894 : 0.000167281
0.784802 : 0.522212 : 0.522042 : 0.000169409
0.785802 : 0.523363 : 0.523192 : 0.000171299
0.786802 : 0.524515 : 0.524342 : 0.000172953
0.787802 : 0.525668 : 0.525494 : 0.000174373
0.788802 : 0.526822 : 0.526646 : 0.000175561
0.789802 : 0.527977 : 0.5278 : 0.00017652
0.790802 : 0.529132 : 0.528955 : 0.000177252
0.791802 : 0.530288 : 0.53011 : 0.00017776
0.792802 : 0.531445 : 0.531267 : 0.000178046
0.793802 : 0.532602 : 0.532424 : 0.000178112
0.794802 : 0.53376 : 0.533582 : 0.00017796
0.795802 : 0.534919 : 0.534742 : 0.000177594
0.796802 : 0.536079 : 0.535902 : 0.000177014
0.797802 : 0.53724 : 0.537064 : 0.000176225
0.798802 : 0.538401 : 0.538226 : 0.000175227
0.799802 : 0.539563 : 0.539389 : 0.000174024
0.800802 : 0.540726 : 0.540553 : 0.000172618
0.801802 : 0.541889 : 0.541718 : 0.000171011
0.802802 : 0.543054 : 0.542884 : 0.000169206
0.803802 : 0.544219 : 0.544051 : 0.000167204
0.804802 : 0.545384 : 0.545219 : 0.000165009
0.805802 : 0.546551 : 0.546388 : 0.000162622
0.806802 : 0.547718 : 0.547558 : 0.000160047
0.807802 : 0.548886 : 0.548729 : 0.000157285
0.808802 : 0.550055 : 0.5499 : 0.000154339
0.809802 : 0.551224 : 0.551073 : 0.000151212
0.810802 : 0.552394 : 0.552246 : 0.000147905
0.811802 : 0.553565 : 0.553421 : 0.000144421
0.812802 : 0.554737 : 0.554596 : 0.000140762
0.813802 : 0.555909 : 0.555772 : 0.000136932
0.814802 : 0.557082 : 0.556949 : 0.000132932
0.815802 : 0.558256 : 0.558127 : 0.000128765
0.816802 : 0.55943 : 0.559306 : 0.000124432
0.817802 : 0.560605 : 0.560485 : 0.000119938
0.818802 : 0.561781 : 0.561666 : 0.000115283
0.819802 : 0.562958 : 0.562847 : 0.000110471
0.820802 : 0.564135 : 0.56403 : 0.000105503
0.821802 : 0.565313 : 0.565213 : 0.000100383
0.822802 : 0.566492 : 0.566397 : 9.51126e-05
0.823802 : 0.567672 : 0.567582 : 8.96942e-05
0.824802 : 0.568852 : 0.568768 : 8.41304e-05
0.825802 : 0.570033 : 0.569954 : 7.84235e-05
0.826802 : 0.571214 : 0.571142 : 7.25761e-05
0.827802 : 0.572397 : 0.57233 : 6.65906e-05
0.828802 : 0.57358 : 0.573519 : 6.04693e-05
0.829802 : 0.574763 : 0.574709 : 5.42148e-05
0.830802 : 0.575948 : 0.5759 : 4.78295e-05
0.831802 : 0.577133 : 0.577092 : 4.13159e-05
